slug,query,clicks,impressions,ctr,position,expected_ctr,expected_clicks,delta_clicks,ctr_index
vermoegensaufteilung,scheidung haus mit krediten belastet,0,3,0.0,6.0,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,was kommt bei einer scheidung auf mich zu,0,3,0.0,6.0,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,wer bekommt bei scheidung das haus,0,3,0.0,6.0,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,haus geerbt scheidung,0,3,0.0,6.33,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,vor scheidung geld verschenken,0,3,0.0,6.33,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,wenn man ein haus mit in die ehe bringt,0,3,0.0,6.33,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,wer trägt die kosten bei einer scheidung,0,3,0.0,6.67,1.1879559337117893,0.03563867801135368,-0.03563867801135368,0.0
vermoegensaufteilung,schulden in der ehe scheidung,0,3,0.0,7.67,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,trennung mit gemeinsamen haus,0,3,0.0,7.67,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,ansprüche bei scheidung,0,3,0.0,8.0,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,haus vor ehe gekauft wer erbt,0,3,0.0,8.0,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,zählt nießbrauch als vermögen bei scheidung,0,3,0.0,8.33,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,scheidung rechte mann,0,3,0.0,9.0,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,wem gehört das auto bei trennung,0,3,0.0,9.67,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,wieviel geld steht der ehefrau zu,0,3,0.0,9.67,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,bei scheidung,0,3,0.0,10.0,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,scheidung haus auszahlung,0,3,0.0,10.0,0.35704323570432356,0.010711297071129706,-0.010711297071129706,0.0
vermoegensaufteilung,eigentumswohnung scheidung,0,3,0.0,11.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,erbe bei scheidung ohne ehevertrag,0,3,0.0,11.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,ist es egal wer die scheidung einreicht,0,3,0.0,11.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,muss ehefrau für schulden des mannes aufkommen,0,3,0.0,11.33,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,gemeinsames eigentum nach trennung,0,3,0.0,11.67,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,immobilien bei scheidung,0,3,0.0,11.67,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,gütertrennung nach scheidung,0,3,0.0,12.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,aufteilung pensionskasse trennung,0,3,0.0,13.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,ehebruch vermögensaufteilung,0,3,0.0,13.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,scheidung ohne einwilligung des partners österreich,0,3,0.0,13.67,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,lottogewinn teilen mit ehepartner österreich,0,3,0.0,14.0,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,scheidung erbe ins haus gesteckt,0,3,0.0,15.33,0.2826485213294949,0.008479455639884847,-0.008479455639884847,0.0
vermoegensaufteilung,scheidung nur einer steht im grundbuch,0,3,0.0,16.33,0.10584810796507012,0.0031754432389521038,-0.0031754432389521038,0.0
vermoegensaufteilung,trennung kosten,0,3,0.0,17.0,0.10584810796507012,0.0031754432389521038,-0.0031754432389521038,0.0
vermoegensaufteilung,ex frau nach scheidung zurück,0,3,0.0,18.67,0.10584810796507012,0.0031754432389521038,-0.0031754432389521038,0.0
vermoegensaufteilung,haus trennung beide im grundbuch österreich,0,3,0.0,18.67,0.10584810796507012,0.0031754432389521038,-0.0031754432389521038,0.0
vermoegensaufteilung,was kostet eine scheidung in österreich,0,3,0.0,21.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,gütertrennung scheidung,0,3,0.0,23.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,zugewinngemeinschaft scheidung haus,0,3,0.0,37.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,ehescheidung einreichen südoststeiermark,0,3,0.0,44.67,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,beide im grundbuch einer zahlt,0,3,0.0,46.67,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,trennung vom ehemann,0,3,0.0,50.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,neue schulden im trennungsjahr zugewinn,0,3,0.0,57.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,ratgeber scheidung,0,3,0.0,61.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,vermögensteilung immobilie scheidung,0,3,0.0,72.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,ehescheidung gesetz,0,3,0.0,72.67,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,eigentumsrecht haus,0,3,0.0,72.67,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,wie wird bei scheidung pensionskasse geteilt,0,3,0.0,77.67,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,hat geschiedene ehefrau anspruch auf erbe,0,3,0.0,78.33,0.14300572022880914,0.004290171606864274,-0.004290171606864274,0.0
vermoegensaufteilung,2 autos bei trennung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,ablauf scheidung österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,alpine divorce austria,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,auszahlung lebensversicherung bei trennung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,die macht der ex-frau,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,divorce effects deutsch,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,eigentumswohnung vor ehe gekauft scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,einkommens und vermögensaufstellung formular,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,getrennt von tisch und bett scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,gmbh anteile bei scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,grunderwerbsteuer nach scheidung frist,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,hausverkauf nach scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,ist erbe ein zugewinn in der ehe,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,kosten bei scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,mediator scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,meine frau will die scheidung ich aber nicht,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung antrag,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung eigentumswohnung vor der ehe,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung in österreich ablauf,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung mit 50,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung nach 2 jahren,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung nachteile mann,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidung von alkoholiker,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidungen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidungsgrund österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,scheidungshäuser kärnten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,schenkung in der ehe scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,schenkungen zu lebzeiten sind ein großes problem österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,schenkungsteuer österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,schuldig geschieden,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,standesamt scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,trennung gemeinsames haus laufende kosten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,trennung vor scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,unterstützung bei scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,verlassenschaft kosten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,vermögensaufstellung scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,vor der ehe haus gekauft jetzt scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,was bleibt der ehefrau wenn der mann ins heim muss österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,was gilt als zugewinn in der ehe,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,wenn man verheiratet ist,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,wertzuwachs immobilien scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,wie wird bei einer scheidung geteilt,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,wieviel geld bleibt mir wenn mein mann ins heim kommt österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,zu welcher schicht gehöre ich vermögen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
vermoegensaufteilung,ehegatten splitting,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,ehevertrag,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,einvernehmliche scheidung österreich formular,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidung einvernehmlich,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidung online einreichen österreich,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidungsgrund mit w,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidungshaus,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,was ist eine vermögensaufstellung,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,österreichisches scheidungsrecht,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,antrag für scheidung,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,antrag scheidung österreich,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidung einreichen wien,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,was bekomme ich bei einer scheidung,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,was steht der frau nach 30 jahren ehe zu,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
vermoegensaufteilung,scheidung ablauf,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung deutschland,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung finanzieller ausgleich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung in deutschland,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung konten offenlegen,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung unterhalt ehefrau,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidungsanwalt salzburg,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidungsanwalt wien,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,trennungsjahr österreich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,unterhalt ehefrau tabelle,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,was ist bei scheidung zu beachten,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,witwenpension nach scheidung österreich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,einvernehmliche scheidung österreich,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidung wer zahlt,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidungsfolgenvereinbarung österreich,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,scheidungsklage,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,was bekommt die frau bei einer scheidung,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,was steht einer frau bei trennung zu,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,wie wird erbe bei scheidung behandelt,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,wird bei einer scheidung alles geteilt,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
vermoegensaufteilung,82 eheg,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,einvernehmliche scheidung wien,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,geerbtes geld bei scheidung,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,hausfrau kein einkommen scheidung,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,kammer für arbeiter und angestellte,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,nach scheidung haus auszahlen,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,scheidung ausgleich,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,scheidung schulden aufteilung,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,scheidung was wird geteilt,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,trennung ehe wer bekommt was,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,anspruch bei scheidung,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,scheidung mit haus und schulden,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
vermoegensaufteilung,alleinige schulden bei scheidung,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,erbe während ehe scheidung,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,gütertrennung haus,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,kredit in der ehe scheidung,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,scheidung ansprüche ehefrau,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,scheidung was kommt auf mich zu,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,verzicht auf auszahlung haus,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,was steht einer frau nach 20 jahren ehe zu,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,wer scheidung einreicht zahlt,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,wie wird ein haus bei scheidung aufgeteilt,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
vermoegensaufteilung,ausgleichszahlungen scheidung,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,kurze ehe zugewinnausgleich,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidung ohne ehevertrag wer bekommt was,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidungsversicherung,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,schenkung der eltern bei scheidung,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,was steht der ehefrau bei scheidung zu,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,wird erbe bei scheidung angerechnet,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,aktien zugewinnausgleich,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,hälftiger anteil,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidung hausverkauf,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidung nach 30 jahren sinnvoll,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,wer bekommt was bei scheidung ohne ehevertrag,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,wie läuft eine scheidung ab mit haus,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,gewinnzuwachs scheidung,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidung haus grundbuch,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,scheidung usa vermögen,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,verheiratet trennung was steht mir zu,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,auszahlung haus bei scheidung steuerpflichtig,0,2,0.0,7.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,lebensversicherung vor der ehe abgeschlossen bei scheidung,0,2,0.0,7.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,was ist ehegattensplitting,0,2,0.0,7.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
vermoegensaufteilung,eheliches vermögen,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,frist zugewinnausgleich nach scheidung,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,haus aufteilung,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung geld an frau,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung haus aufteilen,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,schenkung kurz vor scheidung,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,schenkung während der ehe scheidung,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,was steht mir bei scheidung zu,0,2,0.0,8.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,gemeinsames konto scheidung,0,2,0.0,8.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung welche kosten kommen auf mich zu,0,2,0.0,8.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,was passiert mit erbe bei scheidung,0,2,0.0,8.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,zugewinnausgleich haus schulden,0,2,0.0,8.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,gehört ein haus zum vermögen,0,2,0.0,9.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,gemeinsames haus trennung auszahlung,0,2,0.0,9.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,haus vor der ehe gekauft,0,2,0.0,9.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung ausgleichszahlung steuer,0,2,0.0,9.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung?was steht mir zu mit 2 kindern,0,2,0.0,9.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,haus bei scheidung auszahlen,0,2,0.0,9.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidungsfolgenvereinbarung immobilie,0,2,0.0,9.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,trennung haus auszahlen,0,2,0.0,9.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,wohnung scheidung,0,2,0.0,9.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,zugewinnausgleich scheidung,0,2,0.0,9.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,ehe vermögen,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,muss man für die schulden des ehepartners aufkommen,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung nach 13 jahren ehe,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,scheidung zugewinnausgleich,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,was kostet eine scheidung mit haus,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,wer bleibt im haus bei trennung mit kindern,0,2,0.0,10.0,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,gütertrennung bei scheidung ohne ehevertrag,0,2,0.0,10.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,verheiratet haus gehört mann,0,2,0.0,10.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,zählt ein haus zum vermögen,0,2,0.0,10.5,0.35704323570432356,0.007140864714086471,-0.007140864714086471,0.0
vermoegensaufteilung,auszug aus gemeinsamen haus bei trennung,0,2,0.0,11.0,0.2826485213294949,0.005652970426589898,-0.005652970426589898,0.0
vermoegensaufteilung,scheidung aufteilung hausrat,0,2,0.0,11.0,0.2826485213294949,0.005652970426589898,-0.005652970426589898,0.0
vermoegensaufteilung,scheidung grundbuch nur ehemann,0,2,0.0,11.0,0.2826485213294949,0.005652970426589898,-0.005652970426589898,0.0
vermoegensaufteilung,was passiert bei einer scheidung ohne ehevertrag,0,2,0.0,11.0,0.2826485213294949,0.005652970426589898,-0.005652970426589898,0.0
